time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-27T06:48:49.522Z,13.2074,50.3466,10,4.5,mb,,100,11.24,0.85,us,us7000ck9g,2020-11-27T09:04:13.040Z,"144 km NNW of Caluula, Somalia",earthquake,12.2,1.9,0.106,26,reviewed,us,us
2020-11-27T06:48:35.602Z,61.4338,-151.8045,101,2.2,ml,,,,0.56,ak,ak020f96a6in,2020-11-27T07:03:12.861Z,"50 km NW of Beluga, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-27T06:42:00.070Z,33.4833333,-116.8033333,4.09,1.08,ml,38,33,0.02907,0.19,ci,ci39478207,2020-11-27T16:01:54.430Z,"7km NE of Aguanga, CA",earthquake,0.2,0.48,0.136,26,reviewed,ci,ci
2020-11-27T06:38:26.485Z,67.3748,-165.5657,0,3.3,ml,,,,0.87,ak,ak020f9680rq,2020-11-27T06:50:30.257Z,"58 km SW of Kivalina, Alaska",earthquake,,479.2,,,automatic,ak,ak
2020-11-27T06:24:06.050Z,36.8093338,-121.2945023,9.72,1.28,md,8,173,0.1077,0.07,nc,nc73487661,2020-11-27T08:10:05.476Z,"3km NE of Tres Pinos, CA",earthquake,0.6,1.45,0.19,6,automatic,nc,nc
2020-11-27T06:24:03.840Z,35.6346667,-117.418,8.57,1.52,ml,32,106,0.06006,0.16,ci,ci39478199,2020-11-27T19:51:29.910Z,"15km S of Searles Valley, CA",earthquake,0.23,0.53,0.189,24,reviewed,ci,ci
2020-11-27T06:23:38.500Z,35.8043333,-118.058,10.2,1.09,ml,22,98,0.1291,0.1,ci,ci39478191,2020-11-27T19:42:51.845Z,"20km SW of Little Lake, CA",earthquake,0.2,0.49,0.18,13,reviewed,ci,ci
2020-11-27T06:22:00.380Z,38.0302,-118.7237,7.9,1.7,ml,11,80.57,0.291,0.12,nn,nn00786400,2020-11-27T07:00:14.836Z,"31 km NW of Benton, California",earthquake,,11.8,,,automatic,nn,nn
2020-11-27T06:15:49.607Z,44.4408,-115.1346,7.09,3.5,ml,,26,0.393,1.08,us,us7000ck8y,2020-11-28T06:17:29.166Z,"29 km NNW of Stanley, Idaho",earthquake,5.2,6.7,0.034,112,reviewed,us,us
2020-11-27T06:08:36.560Z,33.4911667,-116.7863333,3.4,1.23,ml,61,21,0.02417,0.2,ci,ci39478183,2020-11-27T19:36:18.550Z,"9km NE of Aguanga, CA",earthquake,0.16,0.44,0.13,44,reviewed,ci,ci
2020-11-27T05:57:41.050Z,17.853,-66.9103,13,2.17,md,15,248,0.126,0.14,pr,pr2020332002,2020-11-27T06:19:38.368Z,"13 km S of Guánica, Puerto Rico",earthquake,0.69,0.47,0.05,4,reviewed,pr,pr
2020-11-27T05:54:30.390Z,44.3403333,-115.0205,8.24,2.1,ml,11,57,0.137,0.22,mb,mb80477744,2020-11-28T16:13:52.890Z,"15 km NNW of Stanley, Idaho",earthquake,0.5,1.07,0.259,9,reviewed,mb,mb
2020-11-27T05:49:11.640Z,33.4998333,-116.7816667,3.56,0.56,ml,19,58,0.02,0.12,ci,ci39478079,2020-11-27T19:19:09.697Z,"10km NE of Aguanga, CA",earthquake,0.21,0.45,0.128,11,reviewed,ci,ci
2020-11-27T05:12:18.786Z,63.4779,-148.3122,0,2,ml,,,,0.88,ak,ak020f95h02b,2020-11-27T05:16:30.024Z,"33 km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-27T05:02:25.020Z,34.1265,-116.9615,2.32,1.12,ml,22,81,0.03914,0.15,ci,ci39478047,2020-11-27T19:04:46.890Z,"13km NE of Yucaipa, CA",earthquake,0.18,0.25,0.138,24,reviewed,ci,ci
2020-11-27T04:59:38.990Z,36.6623344,-121.2881699,7.31,2.48,md,42,65,0.04878,0.1,nc,nc73487651,2020-11-27T16:36:55.827Z,"14km SSE of Tres Pinos, CA",earthquake,0.22,0.75,0.18,44,automatic,nc,nc
2020-11-27T04:52:08.815Z,-25.4496,179.8709,482.14,4.6,mb,,95,4.256,0.75,us,us7000ck8a,2020-11-27T05:12:14.040Z,"south of the Fiji Islands",earthquake,12.4,9.7,0.05,119,reviewed,us,us
2020-11-27T04:43:17.320Z,38.8361664,-122.8186646,-0.01,0.56,md,8,77,0.01336,0.01,nc,nc73487646,2020-11-27T04:44:54.936Z,"8km W of Cobb, CA",earthquake,0.25,1.25,,1,automatic,nc,nc
2020-11-27T04:42:52.910Z,32.528,-115.2491667,15.77,1.85,ml,21,144,0.2167,0.25,ci,ci39478039,2020-11-27T17:35:20.153Z,"11km ESE of Puebla, B.C., MX",earthquake,0.7,0.81,0.198,18,reviewed,ci,ci
2020-11-27T04:39:16.890Z,35.7228333,-117.6521667,10.83,1.15,ml,28,53,0.07404,0.17,ci,ci39478031,2020-11-27T18:38:22.717Z,"12km N of Ridgecrest, CA",earthquake,0.22,0.36,0.13,16,reviewed,ci,ci
2020-11-27T04:37:15.910Z,44.4581667,-115.1908333,5.43,2.87,ml,10,78,0.296,0.22,mb,mb80477729,2020-11-27T23:53:46.240Z,"33 km NW of Stanley, Idaho",earthquake,0.57,1.31,0.211,20,reviewed,mb,mb
2020-11-27T04:30:00.860Z,38.8361664,-122.817337,0.75,1.49,md,15,65,0.01396,0.01,nc,nc73487621,2020-11-27T07:28:05.187Z,"8km W of Cobb, CA",earthquake,0.25,0.63,,1,automatic,nc,nc
2020-11-27T04:29:29.450Z,38.8349991,-122.8168335,0.31,1.37,md,17,61,0.015,0.02,nc,nc73487616,2020-11-27T07:03:07.043Z,"8km W of Cobb, CA",earthquake,0.18,0.33,,4,automatic,nc,nc
2020-11-27T04:29:24.900Z,38.8364983,-122.8166656,0.57,1.49,md,13,89,0.01406,0.02,nc,nc73487631,2020-11-27T04:32:10.705Z,"8km W of Cobb, CA",earthquake,0.26,0.81,,1,automatic,nc,nc
2020-11-27T04:28:54.550Z,38.8356667,-122.8161697,0.28,0.74,md,13,62,0.01315,0.02,nc,nc73487606,2020-11-27T04:30:29.868Z,"8km W of Cobb, CA",earthquake,0.22,0.71,,1,automatic,nc,nc
2020-11-27T04:27:57.190Z,38.8346672,-122.8186646,0.16,2.29,md,33,51,0.0131,0.05,nc,nc73487611,2020-11-27T06:38:04.928Z,"8km NW of The Geysers, CA",earthquake,0.15,0.29,0.3,11,automatic,nc,nc
2020-11-27T04:24:51.130Z,38.8136673,-122.81633,2.57,1.12,md,24,51,0.01087,0.02,nc,nc73487591,2020-11-27T05:42:04.610Z,"7km NW of The Geysers, CA",earthquake,0.22,0.44,0.02,4,automatic,nc,nc
2020-11-27T04:13:29.330Z,19.2511672973633,-155.386505126953,31.1599998474121,2.32,ml,49,154,,0.119999997,hv,hv72247917,2020-11-27T04:23:01.040Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.57,0.720000029,2.13,17,automatic,hv,hv
2020-11-27T04:09:18.760Z,38.2002,-117.7667,0.2,1.6,ml,12,74.69,0.059,0.13,nn,nn00786393,2020-11-27T04:18:34.453Z,"Nevada",earthquake,,12.6,,,automatic,nn,nn
2020-11-27T04:04:00.340Z,37.4115,-118.5631667,2.2,1.12,md,6,310,0.2766,0.05,nc,nc73487586,2020-11-27T05:17:05.462Z,"3km E of Round Valley, CA",earthquake,1.2,4.38,0.141,5,reviewed,nc,nc
2020-11-27T04:00:26.170Z,19.230167388916,-155.387329101562,32.2400016784668,2.1400001,md,42,153,,0.119999997,hv,hv72247902,2020-11-27T04:03:37.730Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.67,0.75999999,0.620000005,15,automatic,hv,hv
2020-11-27T03:58:41.030Z,-27.7231,-71.6161,10,4.2,mb,,132,0.678,0.94,us,us7000ck81,2020-11-27T04:14:14.040Z,"126 km NW of Vallenar, Chile",earthquake,2.7,2,0.305,3,reviewed,us,us
2020-11-27T03:54:12.280Z,19.2403335571289,-155.379501342773,31.8700008392334,2.07999992,md,38,149,,0.140000001,hv,hv72247887,2020-11-27T03:57:20.670Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.72,0.910000026,0.74000001,15,automatic,hv,hv
2020-11-27T03:51:30.740Z,63.4951,-147.8492,17.6,1.5,ml,,,,0.49,ak,ak020f94iinm,2020-11-27T03:54:30.900Z,"56 km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-27T03:38:17.270Z,38.0065,-118.0788,0.9,0.6,ml,10,189.06,0.03,0.05,nn,nn00786392,2020-11-27T04:10:13.663Z,"37 km N of Dyer, Nevada",earthquake,,7.4,,,automatic,nn,nn
2020-11-27T03:24:53.710Z,38.1917,-117.88,11.9,1.6,ml,14,74.43,0.022,0.17,nn,nn00786390,2020-11-27T03:40:34.622Z,"29 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-11-27T03:05:34.680Z,33.1763333,-115.6046667,4.07,1.41,ml,16,65,0.009272,0.18,ci,ci39478015,2020-11-27T16:39:32.125Z,"10km NW of Calipatria, CA",earthquake,0.25,0.33,0.264,16,reviewed,ci,ci
2020-11-27T03:05:17.200Z,38.8321648,-122.8153305,1.81,0.56,md,8,85,0.009672,0.01,nc,nc73487576,2020-11-27T03:34:04.857Z,"8km NW of The Geysers, CA",earthquake,0.51,1.04,,1,automatic,nc,nc
2020-11-27T03:04:33.650Z,33.8655,-116.283,5.27,1.28,ml,48,58,0.08543,0.18,ci,ci39478007,2020-11-27T18:18:23.320Z,"11km ENE of Thousand Palms, CA",earthquake,0.19,0.51,0.139,37,reviewed,ci,ci
2020-11-27T02:56:23.653Z,62.3603,-150.3179,20,1.6,ml,,,,0.78,ak,ak020f93y531,2020-11-27T03:13:46.450Z,"6 km NW of Trapper Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-27T02:56:03.040Z,19.2395000457764,-155.383163452148,33.1599998474121,2.1500001,md,42,161,,0.119999997,hv,hv72247772,2020-11-27T02:59:09.330Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.62,0.860000014,1.08000004,32,automatic,hv,hv
2020-11-27T02:53:19.430Z,48.5598333333333,-122.590166666667,14.6,2.27,ml,30,62,0.1024,0.19,uw,uw61703181,2020-11-27T03:16:44.540Z,"5 km NNE of Anacortes, Washington",earthquake,0.31,0.77,0.232496865475535,12,reviewed,uw,uw
2020-11-27T02:45:48.846Z,61.3579,-150.1061,39,1.5,ml,,,,0.77,ak,ak020f93vu5g,2020-11-27T02:49:13.083Z,"6 km W of Point MacKenzie, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-27T02:44:18.270Z,33.179,-115.6021667,3.8,1.87,ml,25,46,0.0114,0.21,ci,ci39477991,2020-11-27T02:48:06.672Z,"10km NW of Calipatria, CA",earthquake,0.34,0.46,0.217,30,automatic,ci,ci
2020-11-27T02:37:53.331Z,14.0397,120.6645,146.12,4.5,mb,,76,11.499,0.49,us,us7000ck7w,2020-11-27T03:26:26.040Z,"1 km S of Lumbangan, Philippines",earthquake,5.8,7.8,0.058,89,reviewed,us,us
2020-11-27T02:27:18.700Z,19.3363342285156,-155.136993408203,0.800000011920929,1.82,ml,40,182,,0.270000011,hv,hv72247737,2020-11-27T02:34:51.868Z,"14 km S of Fern Forest, Hawaii",earthquake,0.56,0.379999995,0.04,6,automatic,hv,hv
2020-11-27T02:24:39.640Z,19.2318325042725,-155.384002685547,33.2599983215332,2.23,ml,46,154,,0.119999997,hv,hv72247732,2020-11-27T02:30:09.080Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.59,0.779999971,0.33,4,automatic,hv,hv
2020-11-27T02:05:19.400Z,33.1768333,-115.6016667,3.33,1.66,ml,24,51,0.01174,0.16,ci,ci39477975,2020-11-27T02:16:07.820Z,"10km NW of Calipatria, CA",earthquake,0.26,0.27,0.165,27,automatic,ci,ci
2020-11-27T01:47:18.680Z,-19.3864,65.5351,10,4.7,mb,,76,2.074,0.62,us,us7000ck7g,2020-11-27T02:08:08.040Z,"224 km E of Port Mathurin, Mauritius",earthquake,11.8,1.9,0.108,26,reviewed,us,us
2020-11-27T01:46:51.724Z,44.289,-115.1621,12.91,2.5,ml,,66,0.159,0.69,us,us7000ck7e,2020-11-28T00:15:53.100Z,"19 km WNW of Stanley, Idaho",earthquake,2.6,1.6,0.053,46,reviewed,us,us
2020-11-27T01:44:23.980Z,38.1308,-117.9738,11.9,1.3,ml,11,123.12,0.019,0.12,nn,nn00786387,2020-11-27T01:51:14.897Z,"31 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-11-27T01:42:13.080Z,33.4943333,-116.792,4.64,0.08,ml,13,112,0.01929,0.1,ci,ci39477967,2020-11-27T20:51:58.907Z,"9km NE of Aguanga, CA",earthquake,0.23,0.29,0.168,3,reviewed,ci,ci
2020-11-27T01:34:36.297Z,-15.2653,-72.9821,100.78,4,mb,,130,4.078,0.55,us,us7000ck7d,2020-11-27T01:47:46.040Z,"4 km ENE of Velinga, Peru",earthquake,9.4,18.5,0.195,7,reviewed,us,us
2020-11-27T01:31:46.421Z,57.5306,-155.3593,0,1.9,ml,,,,0.37,ak,ak020f937ec2,2020-11-27T02:49:12.942Z,"54 km W of Karluk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-27T01:22:47.562Z,36.8704567,-97.45558929,2.743139267,1.65,ml,14,126.6501236,0.1432672888,0.2544585296,ok,ok2020xgwg,2020-11-27T01:26:40.539Z,"7 km N of Nardin, Oklahoma",earthquake,4.76084963,3.12618847,,12,automatic,ok,ok
2020-11-27T01:12:17.137Z,64.7273,-164.2113,0,1.5,ml,,,,1.24,ak,ak020f9339ht,2020-11-27T01:24:43.579Z,"21 km NNE of Solomon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-27T01:06:59.640Z,33.4986667,-116.794,6.88,0.71,ml,34,36,0.01466,0.15,ci,ci39477959,2020-11-27T01:42:31.866Z,"9km NE of Aguanga, CA",earthquake,0.16,0.48,0.048,18,reviewed,ci,ci
2020-11-27T01:01:28.246Z,36.85669327,-97.46672821,2.804801941,1.66,ml,14,118.5741196,0.1561470032,0.7522851489,ok,ok2020xgvo,2020-11-27T01:05:16.947Z,"5 km NNW of Nardin, Oklahoma",earthquake,5.286249516,3.055506533,,12,automatic,ok,ok
2020-11-27T00:57:34.580Z,19.3863333333333,-155.301333333333,4.47,1.65,ml,16,172,,0.12,hv,hv72247652,2020-11-27T01:52:31.710Z,"9 km SW of Volcano, Hawaii",earthquake,0.45,0.56,0.195788946346106,6,reviewed,hv,hv
2020-11-27T00:57:03.530Z,18.0125,-66.7535,12,2.56,md,19,140,0.1311,0.13,pr,pr2020332001,2020-11-27T02:06:28.176Z,"1 km ESE of Magas Arriba, Puerto Rico",earthquake,0.41,0.29,0.29,14,reviewed,pr,pr
2020-11-27T00:56:35.300Z,45.1315,-120.8055,12.41,1.79,ml,14,166,0.1593,0.22,uw,uw61703176,2020-11-27T21:53:27.590Z,"14 km NNW of Shaniko, Oregon",earthquake,0.53,2.5,0.237356770433973,12,reviewed,uw,uw
2020-11-27T00:36:28.530Z,17.9693,-66.7151,9,2.58,md,20,181,0.1313,0.14,pr,pr2020332000,2020-11-27T01:31:17.520Z,"2 km S of Tallaboa, Puerto Rico",earthquake,0.36,0.31,0.42,19,reviewed,pr,pr
2020-11-27T00:22:09.700Z,36.6592,-116.2692,8.2,1.1,ml,24,82.8,0.06,0.17,nn,nn00786384,2020-11-27T01:45:14.019Z,"51 km ESE of Beatty, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-27T00:11:43.870Z,38.8343315,-122.8181686,1.39,0.89,md,12,60,0.01262,0.02,nc,nc73487566,2020-11-27T01:00:05.882Z,"8km NW of The Geysers, CA",earthquake,0.28,0.78,,1,automatic,nc,nc
2020-11-27T00:07:29.750Z,19.3646666666667,-155.246666666667,3.58,0.63,md,9,93,,0.07,hv,hv72247592,2020-11-27T00:45:57.400Z,"8 km S of Volcano, Hawaii",earthquake,0.39,0.34,0.159383344098706,4,reviewed,hv,hv
2020-11-27T00:06:54.548Z,64.9432,-147.4772,0.3,1.4,ml,,,,0.84,ak,ak020f92gmfw,2020-11-27T00:11:55.789Z,"6 km ESE of Fox, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-26T23:58:43.780Z,17.8616,-66.9078,14,2.34,md,16,245,0.117,0.12,pr,pr2020331025,2020-11-27T02:01:42.424Z,"12 km S of Guánica, Puerto Rico",earthquake,0.62,0.91,0.43,12,reviewed,pr,pr
2020-11-26T23:51:06.020Z,33.178833,-115.6050034,3.81,1.56,ml,13,66,0.009023,0.17,ci,ci39477903,2020-11-26T23:54:52.478Z,"10km NW of Calipatria, CA",earthquake,0.36,0.27,0.138,6,automatic,ci,ci
2020-11-26T23:43:32.610Z,44.7376667,-111.9473333,12.49,1.05,ml,12,112,0.201,0.19,mb,mb80477714,2020-11-27T17:03:48.710Z,"46 km NNE of Spencer, Idaho",earthquake,0.72,1.54,0.048,5,reviewed,mb,mb
2020-11-26T23:40:11.383Z,62.0083,-150.0281,42.5,1.6,ml,,,,1.01,ak,ak020f7stfve,2020-11-27T00:09:45.297Z,"19 km SSW of Susitna North, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-26T23:36:31.690Z,33.185,-115.604,3.04,1.32,ml,11,89,0.01232,0.15,ci,ci39477895,2020-11-26T23:40:06.316Z,"10km SW of Niland, CA",earthquake,0.47,0.37,0.152,15,automatic,ci,ci
2020-11-26T23:35:33.680Z,17.8406,-66.904,12,3.13,md,20,253,0.1368,0.18,pr,pr2020331023,2020-11-27T07:38:07.083Z,"14 km S of Guánica, Puerto Rico",earthquake,0.65,0.47,0.28,19,reviewed,pr,pr
2020-11-26T23:30:54.300Z,33.1785,-115.6048333,3.87,1.74,ml,26,64,0.009121,0.2,ci,ci39477879,2020-11-27T00:48:19.560Z,"10km NW of Calipatria, CA",earthquake,0.23,0.18,0.171,56,reviewed,ci,ci
2020-11-26T23:28:28.250Z,36.1078333,-117.8803333,4.01,1.25,ml,16,79,0.0228,0.11,ci,ci39477887,2020-11-27T01:34:34.044Z,"9km NE of Coso Junction, CA",earthquake,0.21,0.29,0.147,14,reviewed,ci,ci
2020-11-26T23:27:53.680Z,33.5883333,-116.8055,7.32,0.28,ml,19,71,0.03497,0.12,ci,ci39477863,2020-11-27T00:36:04.985Z,"13km WNW of Anza, CA",earthquake,0.26,0.5,0.228,4,reviewed,ci,ci
2020-11-26T23:27:39.760Z,17.9543,-66.8731,14,2.38,md,15,194,0.0217,0.17,pr,pr2020331022,2020-11-26T23:45:26.696Z,"3 km SSE of Maria Antonia, Puerto Rico",earthquake,0.66,0.59,0.31,14,reviewed,pr,pr
2020-11-26T23:23:35.260Z,17.9518,-66.9623,7,2.04,md,12,209,0.0838,0.1,pr,pr2020331024,2020-11-27T00:09:40.576Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.52,0.19,0.27,11,reviewed,pr,pr
2020-11-26T23:22:19.016Z,63.449,-148.3028,14.9,1.1,ml,,,,0.86,ak,ak020f7spll9,2020-11-26T23:42:31.604Z,"32 km E of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-26T23:21:09.110Z,33.1786667,-115.5971667,4.93,0.97,ml,11,85,0.01554,0.22,ci,ci37462037,2020-11-27T00:55:22.209Z,"10km NW of Calipatria, CA",earthquake,0.5,0.5,0.3,6,reviewed,ci,ci
2020-11-26T23:21:06.760Z,33.499,-116.5046667,14.19,0.67,ml,20,69,0.07032,0.14,ci,ci39477855,2020-11-27T00:58:34.078Z,"17km ESE of Anza, CA",earthquake,0.33,0.55,0.093,14,reviewed,ci,ci
2020-11-26T23:15:10.940Z,33.177,-115.6045,3.9,1.96,ml,24,51,0.009354,0.23,ci,ci39477847,2020-11-26T23:18:48.670Z,"10km NW of Calipatria, CA",earthquake,0.35,0.22,0.205,29,automatic,ci,ci
2020-11-26T23:08:32.350Z,33.178,-115.6035,3.22,2.13,ml,28,46,0.01019,0.19,ci,ci39477831,2020-11-26T23:19:19.000Z,"10km NW of Calipatria, CA",earthquake,0.26,0.27,0.159,27,automatic,ci,ci
2020-11-26T23:08:28.850Z,61.5468,-149.9375,46.5,1.5,ml,,,,0.72,ak,ak020f7smmbp,2020-11-26T23:11:37.922Z,"2 km NNE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-26T23:06:40.080Z,33.1796667,-115.6056667,3.54,1.67,ml,15,64,0.008646,0.15,ci,ci39477823,2020-11-26T23:10:31.218Z,"10km NW of Calipatria, CA",earthquake,0.32,0.19,0.241,28,automatic,ci,ci
2020-11-26T23:06:23.720Z,19.4108333587646,-155.271499633789,0.300000011920929,1.92,ml,17,56,,0.230000004,hv,hv72247497,2020-11-26T23:11:53.910Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.300000012,0.27,15,automatic,hv,hv
2020-11-26T23:01:00.975Z,64.5401,-149.6445,64.3,1.8,ml,,,,0.66,ak,ak020f7sl29e,2020-11-26T23:05:27.121Z,"26 km WSW of Four Mile Road, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-26T22:59:57.630Z,33.174,-115.605,10.03,3.56,ml,104,36,0.009571,0.26,ci,ci39477815,2020-11-27T23:02:38.218Z,"10km WNW of Calipatria, CA",earthquake,0.15,0.38,0.155,160,reviewed,ci,ci
2020-11-26T22:59:00.580Z,33.1843333,-115.5985,3.46,1.67,ml,20,68,0.01592,0.16,ci,ci39477799,2020-11-26T23:02:54.143Z,"10km SW of Niland, CA",earthquake,0.29,0.2,0.193,28,automatic,ci,ci
2020-11-26T22:59:00.550Z,33.1889992,-115.6035004,3.76,1.83,ml,17,187,0.01536,0.17,ci,ci39477807,2020-11-26T23:01:08.132Z,"10km SW of Niland, CA",earthquake,0.8,0.31,0.546,4,automatic,ci,ci
2020-11-26T22:53:33.756Z,61.6222,-149.3424,29.7,1.5,ml,,,,0.31,ak,ak020f7saubj,2020-11-26T23:03:46.660Z,"2 km NW of Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-26T22:46:01.430Z,39.4291649,-123.1090012,1.01,1.29,md,8,211,0.1419,0.06,nc,nc73487551,2020-11-26T23:17:05.296Z,"13km W of Lake Pillsbury, CA",earthquake,1.09,7.07,0.07,3,automatic,nc,nc
2020-11-26T22:42:27.190Z,38.126,-117.7515,11.6,1.4,ml,12,79.98,0.024,0.09,nn,nn00786365,2020-11-26T23:01:57.589Z,"42 km NNW of Silver Peak, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-11-26T22:36:09.940Z,19.4096660614014,-155.267501831055,1.85000002384186,1.84,ml,18,55,,0.180000007,hv,hv72247467,2020-11-26T22:41:40.740Z,"5 km SW of Volcano, Hawaii",earthquake,0.25,0.379999995,0.25,10,automatic,hv,hv
2020-11-26T22:33:30.630Z,19.2153,-65.0325,56,3.24,md,5,337,1.3484,0.14,pr,pr2020331021,2020-11-26T22:47:20.665Z,"97 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.81,9.51,0.07,5,reviewed,pr,pr
2020-11-26T22:33:10.360Z,33.6308333,-116.6785,14.54,0.82,ml,34,51,0.03817,0.14,ci,ci39477791,2020-11-27T00:25:52.104Z,"8km N of Anza, CA",earthquake,0.2,0.34,0.164,21,reviewed,ci,ci
2020-11-26T22:27:40.111Z,37.7058,-97.2443,5,2.5,mb_lg,,99,0.658,0.64,us,us7000ckhw,2020-11-28T17:40:13.781Z,"2 km NE of Eastborough, Kansas",earthquake,1.9,2,0.092,31,reviewed,us,us
2020-11-26T22:17:22.270Z,49.31,-120.489833333333,-0.51,1.73,ml,3,229,0.5658,0.03,uw,uw61703166,2020-11-27T21:44:45.470Z,"16 km S of Princeton, Canada",explosion,3.23,31.61,0.185720378544969,4,reviewed,uw,uw
2020-11-26T22:11:16.220Z,38.1343,-117.8127,11.8,1,ml,10,94.77,0.008,0.06,nn,nn00786362,2020-11-26T22:26:55.931Z,"38 km SE of Mina, Nevada",earthquake,,3.5,,,automatic,nn,nn
2020-11-26T22:10:18.160Z,17.8521,-66.9025,13,2.81,md,16,248,0.1252,0.12,pr,pr2020331020,2020-11-26T22:28:05.945Z,"13 km S of Guánica, Puerto Rico",earthquake,0.61,0.41,0.22,11,reviewed,pr,pr
2020-11-26T22:08:51.100Z,19.4081666666667,-155.2555,2.7,1.37,ml,14,85,,0.1,hv,hv72247437,2020-11-27T01:08:08.190Z,"4 km SSW of Volcano, Hawaii",earthquake,0.25,0.44,0.103923521706942,6,reviewed,hv,hv
2020-11-26T22:08:24.503Z,33.556,36.7264,10,4.1,mb,,120,1.999,0.88,us,us7000ck5y,2020-11-27T08:19:03.778Z,"23 km SSE of Al Quţayfah, Syria",earthquake,6.2,2,0.166,10,reviewed,us,us
2020-11-26T22:04:20.468Z,62.0052,-150.0007,40.6,1.3,ml,,,,1.09,ak,ak020f7s0bmc,2020-11-26T22:38:23.658Z,"19 km SSW of Susitna North, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-26T22:00:21.785Z,51.3885,-176.3598,28.85,4,mb,,201,0.534,0.74,us,us7000ck5w,2020-11-27T03:13:46.197Z,"57 km SSE of Adak, Alaska",earthquake,15.2,14.4,0.108,23,reviewed,us,us
2020-11-26T21:46:53.460Z,33.1775,-115.6131667,3.51,1.95,ml,29,59,0.002074,0.23,ci,ci39477767,2020-11-26T21:57:39.330Z,"11km WNW of Calipatria, CA",earthquake,0.34,0.32,0.222,31,automatic,ci,ci
2020-11-26T21:45:42.900Z,33.1753333,-115.6043333,3.12,2.16,ml,37,43,0.009719,0.21,ci,ci39477759,2020-11-26T21:56:34.960Z,"10km WNW of Calipatria, CA",earthquake,0.27,0.33,0.208,26,automatic,ci,ci
2020-11-26T21:31:48.470Z,19.2701663970947,-155.218994140625,5.96999979019165,1.91,ml,37,191,,0.140000001,hv,hv72247382,2020-11-26T21:37:19.180Z,"19 km S of Volcano, Hawaii",earthquake,0.4,0.75,0.27,5,automatic,hv,hv
2020-11-26T21:31:33.631Z,62.003,-149.9961,26.2,1.7,ml,,,,0.62,ak,ak020f7rkozm,2020-11-27T18:27:08.127Z,"19 km SSW of Susitna North, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-26T21:27:49.590Z,19.4073333333333,-155.274333333333,-1.05,0.66,md,18,42,,0.15,hv,hv72247367,2020-11-27T02:41:50.310Z,"5 km SW of Volcano, Hawaii",earthquake,0.09,0.23,0.0832821891198836,7,reviewed,hv,hv
2020-11-26T21:25:19.580Z,17.8525,-66.9108,14,2.51,md,11,253,0.1266,0.1,pr,pr2020331019,2020-11-26T22:03:21.793Z,"13 km S of Guánica, Puerto Rico",earthquake,0.59,0.96,0.21,8,reviewed,pr,pr
2020-11-26T21:20:07.796Z,61.0399,-151.7987,77.6,0.9,ml,,,,0.38,ak,ak020f7ria2z,2020-11-26T21:30:55.644Z,"35 km W of Tyonek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-26T21:16:09.240Z,19.3346666666667,-155.123666666667,7.03,3.18,ml,47,183,,0.1,hv,hv72247352,2020-11-26T22:12:24.398Z,"14 km S of Fern Forest, Hawaii",earthquake,0.34,0.3,0.139173910699951,30,reviewed,hv,hv
2020-11-26T21:13:48.430Z,38.8219986,-122.8003311,2.7,0.55,md,8,105,0.007737,0.01,nc,nc73487546,2020-11-26T21:37:05.657Z,"6km NW of The Geysers, CA",earthquake,0.72,1.37,,1,automatic,nc,nc
2020-11-26T21:12:10.807Z,62.0119,-150.0177,39.7,4.5,ml,,,,0.63,ak,ak020f7rgkgu,2020-11-28T09:36:03.163Z,"18 km SSW of Susitna North, Alaska",earthquake,,0.3,,,reviewed,ak,ak
